Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,7787,8252,8182
0.0214179999999971,7796,8250,8180
0.0244599999999977,7804,8250,8180
0.0283969999999982,7779,8252,8180
0.0413169999999994,7793,8250,8180
0.0494860000000017,7787,8252,8182
0.057853999999999,7776,8255,8180
0.0702390000000008,7776,8263,8180
0.0802319999999952,7779,8252,8182
0.0904960000000017,7791,8247,8177
0.100018999999996,7784,8247,8182
0.111190000000001,7804,8255,8177
0.117610999999997,7804,8245,8182
0.131341999999997,7799,8242,8180
0.140380999999998,7799,8250,8177
0.148541000000002,7804,8250,8180
0.157536999999998,7804,8247,8182
0.169171999999996,7801,8250,8180
0.178235999999998,7824,8247,8180
0.189136999999995,7829,8250,8182
0.198411999999998,7804,8242,8182
0.210152999999998,7812,8239,8177
0.218604999999997,7815,8250,8177
0.229943999999996,7827,8252,8182
0.241838999999999,7820,8247,8180
0.248452999999998,7838,8245,8180
0.257598999999999,7843,8250,8180
0.269176000000002,7815,8245,8182
0.278320000000001,7820,8247,8180
0.289296999999998,7804,8245,8177
0.298392,7804,8252,8182
0.309669,7824,8247,8180
0.318294000000002,7801,8247,8182
0.329141999999997,7838,8250,8182
0.337730999999998,7827,8255,8180
0.349446999999998,7801,8247,8177
0.361188999999996,7815,8247,8180
0.370289,7827,8250,8185
0.379390999999998,7827,8247,8180
0.388442999999995,7809,8245,8180
0.400144999999995,7820,8245,8180
0.408847000000002,7804,8245,8182
0.420383999999999,7804,8247,8185
0.429139999999997,7804,8247,8174
0.440888000000001,7809,8245,8177
0.450066,7809,8257,8180
0.458998000000001,7804,8255,8177
0.467804999999998,7809,8242,8182
0.479500000000002,7799,8247,8182
0.488537000000001,7804,8255,8182
0.500211999999998,7809,8250,8182
0.506673999999997,7824,8247,8180
0.520426,7818,8245,8182
0.529564999999998,7818,8247,8180
0.541399999999996,7812,8247,8182
0.547936999999997,7812,8250,8177
0.559430999999996,7824,8255,8180
0.570855000000002,7807,8250,8182
0.580441,7815,8250,8182
0.587043999999999,7809,8252,8182
0.600645999999998,7801,8245,8177
0.607054999999995,7787,8250,8180
0.620979999999996,7804,8250,8182
0.627797999999999,7829,8245,8182
0.639085000000001,7804,8242,8180
0.648105000000001,7804,8250,8180
0.6599,7809,8245,8177
0.668092999999999,7840,8242,8180
0.677205999999998,7840,8239,8180
0.688319,7859,8242,8180
0.700074000000001,7867,8237,8182
0.709148999999996,7859,8227,8182
0.719882999999996,7881,8232,8180
0.726365000000001,7881,8230,8177
0.740676000000001,7895,8232,8180
0.749871999999996,7889,8232,8180
0.758950999999996,7886,8232,8182
0.767212999999998,7898,8224,8182
0.778886999999997,7909,8227,8180
0.790599999999998,7912,8224,8180
0.797060999999999,7921,8224,8177
0.808617999999996,7912,8227,8180
0.819558000000001,7929,8219,8180
0.828600000000002,7926,8222,8180
0.839720999999997,7932,8219,8180
0.848557,7929,8217,8180
0.860315,7937,8217,8182
0.866895,7945,8219,8182
0.880448000000001,7951,8214,8182
0.886519999999997,7961,8214,8182
0.897697999999998,7951,8212,8180
0.906796999999997,7967,8212,8182
0.918082999999996,7961,8214,8182
0.929580999999999,7975,8212,8180
0.938777000000002,7967,8209,8180
0.947319999999998,7983,8209,8182
0.959192999999999,8003,8206,8180
0.970413999999998,8007,8201,8180
0.976973999999998,8015,8204,8180
0.988751999999998,8023,8201,8180
0.997372999999996,8039,8199,8180
1.009048,8055,8196,8180
1.017887,8077,8193,8180
1.027038,8106,8186,8180
1.039181,8122,8183,8180
1.047919,8141,8181,8182
1.059285,8155,8178,8182
1.067121,8168,8175,8182
1.079349,8179,8175,8182
1.087946,8188,8175,8182
1.099585,8192,8175,8180
1.106181,8208,8175,8182
1.117734,8219,8175,8180
1.126875,8233,8181,8180
1.138166,8241,8178,8180
1.147087,8252,8181,8180
1.158283,8260,8178,8177
1.168987,8265,8178,8177
