Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
1.019481,9343,8178,8182
1.028505,9337,8178,8182
1.040154,9334,8178,8180
1.049208,9332,8178,8185
1.060219,9329,8178,8185
1.069612,9326,8178,8187
1.081202,9329,8178,8180
1.087282,9321,8178,8182
1.098054,9321,8178,8182
1.108183,9313,8178,8185
1.119849,9313,8178,8182
1.131245,9307,8178,8182
1.137627,9305,8178,8182
1.149278,9302,8178,8185
1.157833,9302,8178,8182
1.169367,9290,8178,8182
1.177551,9293,8181,8185
1.189194,9285,8178,8182
1.200735,9282,8178,8185
1.209879,9285,8178,8185
1.218644,9282,8178,8185
1.227684,9279,8178,8182
1.239344,9276,8181,8182
1.248376,9273,8178,8182
1.26006,9270,8178,8182
1.266587,9262,8178,8185
1.280337,9267,8178,8182
1.289421,9259,8178,8185
1.300582,9257,8178,8185
1.307073,9254,8178,8185
1.318224,9257,8181,8182
1.327247,9259,8181,8182
1.338814,9257,8178,8182
1.34761,9254,8178,8182
1.358946,9254,8178,8185
1.370256,9251,8178,8185
1.376347,9251,8178,8185
1.387544,9249,8178,8185
1.399098,9246,8178,8182
1.410638,9246,8178,8185
1.419749,9246,8178,8185
1.4255,9246,8178,8185
1.439656,9249,8178,8182
1.448633,9249,8181,8180
1.460253,9246,8178,8185
1.469315,9246,8178,8185
1.478403,9246,8178,8182
1.488649,9243,8178,8180
1.497625,9243,8178,8185
1.50626,9243,8178,8182
1.517478,9240,8178,8180
1.529203,9240,8178,8182
1.537407,9238,8178,8185
1.549024,9240,8178,8185
1.558092,9238,8178,8185
1.567137,9235,8178,8182
1.578815,9232,8181,8185
1.587931,9235,8178,8185
1.598661,9230,8178,8182
1.607386,9230,8178,8180
1.619064,9227,8181,8182
1.629948,9227,8175,8182
1.639012,9227,8178,8185
1.648021,9221,8178,8187
1.656529,9224,8175,8182
1.66819,9224,8175,8182
1.67726,9221,8175,8185
1.689008,9224,8175,8182
1.697472,9224,8175,8185
1.709113,9227,8175,8182
1.718236,9221,8175,8185
1.726834,9221,8175,8182
1.735915,9221,8178,8182
1.749663,9219,8178,8182
1.758708,9216,8178,8182
1.770197,9219,8178,8185
1.776656,9213,8181,8185
1.787969,9208,8178,8182
1.797059,9205,8178,8182
1.807507,9205,8178,8182
1.818529,9200,8178,8182
1.826714,9200,8178,8185
1.835795,9200,8181,8182
1.850022,9195,8178,8182
1.856583,9198,8178,8182
1.867989,9195,8178,8185
1.877122,9195,8178,8185
1.888347,9200,8178,8185
1.897513,9198,8178,8182
1.908798,9195,8178,8182
1.917269,9192,8178,8185
1.929101,9190,8178,8182
1.937541,9190,8178,8182
1.948293,9192,8175,8182
1.956817,9187,8175,8185
1.967982,9184,8175,8182
1.979399,9184,8175,8185
1.985874,9187,8175,8182
1.997577,9187,8175,8182
2.005806,9187,8175,8185
2.016335,9192,8175,8187
2.027215,9187,8178,8187
2.035839,9187,8175,8185
2.046924,9192,8178,8180
2.058518,9190,8178,8180
2.067571,9187,8178,8182
2.076256,9187,8178,8185
2.089528,9184,8181,8185
2.096023,9182,8178,8182
2.107209,9179,8178,8180
2.116276,9176,8181,8182
2.126702,9171,8178,8182
2.135252,9168,8178,8182
2.146887,9165,8178,8185
2.158207,9163,8178,8180
2.167271,9165,8181,8180
2.178812,9165,8178,8182
2.18785,9163,8178,8180
2.196459,9160,8178,8185
2.205515,9160,8181,8187
2.216774,9154,8178,8182
2.225757,9154,8178,8185
2.239252,9152,8178,8185
2.245763,9154,8178,8182
2.257441,9149,8178,8182
2.266508,9149,8178,8182
2.278171,9146,8178,8187
2.287333,9146,8181,8185
2.296409,9146,8178,8182
2.307799,9149,8178,8182
2.316786,9144,8181,8182
2.327678,9141,8178,8180
2.333702,9146,8178,8182
2.345188,9138,8178,8185
2.359351,9138,8178,8182
2.365798,9135,8175,8185
2.377453,9138,8175,8185
2.385859,9135,8175,8185
2.39747,9135,8175,8182
2.406521,9135,8175,8182
2.418399,9133,8175,8182
2.427207,9133,8175,8187
2.438538,9130,8175,8185
2.447508,9125,8175,8185
2.455977,9125,8178,8185
2.467135,9127,8178,8185
2.476196,9122,8178,8182
2.48752,9125,8178,8182
2.495684,9125,8178,8185
2.506749,9122,8178,8182
2.518409,9116,8178,8180
2.527455,9118,8178,8185
2.533581,9118,8181,8185
2.543774,9118,8178,8185
2.557548,9118,8178,8180
2.568505,9118,8178,8182
2.577454,9116,8178,8182
2.586416,9116,8178,8182
2.595372,9113,8178,8182
2.606521,9113,8178,8185
2.615232,9116,8178,8180
2.623806,9109,8178,8185
2.635487,9113,8181,8182
2.646156,9116,8178,8182
2.658041,9106,8178,8182
2.666973,9109,8178,8180
2.675914,9106,8181,8185
2.687518,9104,8178,8185
2.698176,9104,8178,8185
2.704207,9106,8178,8185
2.718325,9104,8181,8185
2.724793,9109,8178,8185
2.736124,9101,8178,8182
2.746978,9101,8178,8180
2.755621,9098,8178,8185
2.76724,9096,8178,8180
2.776087,9090,8178,8185
2.787574,9085,8178,8182
2.794048,9082,8181,8182
2.808305,9085,8178,8180
2.814781,9082,8178,8182
2.828687,9074,8178,8180
2.835031,9074,8181,8182
2.846632,9074,8178,8177
2.855749,9074,8178,8182
2.866917,9071,8181,8177
2.87616,9077,8178,8177
2.887584,9069,8178,8180
2.896635,9066,8178,8180
2.905647,9060,8178,8182
2.919943,9055,8178,8187
2.923643,9052,8178,8185
2.934198,9050,8178,8185
2.945619,9043,8178,8185
2.954031,9038,8178,8180
2.965596,9038,8181,8180
2.974955,9030,8178,8182
2.986577,9030,8178,8180
2.995569,9024,8178,8180
3.006649,9030,8178,8182
3.014723,9027,8178,8182
3.025329,9027,8178,8182
3.036698,9027,8178,8185
3.047664,9032,8178,8187
3.056733,9030,8181,8185
3.06566,9024,8178,8185
3.075442,9024,8181,8182
3.08476,9018,8181,8185
3.093938,9018,8175,8182
3.107725,9015,8178,8185
3.116685,9012,8175,8187
3.12732,9004,8175,8180
3.136103,9002,8175,8180
3.145057,8996,8175,8187
3.156711,8991,8175,8185
3.165612,8985,8175,8185
3.177257,8977,8178,8185
3.185867,8974,8175,8180
3.19721,8965,8181,8185
3.207488,8960,8181,8182
3.216558,8954,8178,8185
3.22515,8946,8178,8185
3.236522,8933,8178,8182
3.247753,8918,8178,8185
3.256753,8894,8178,8185
3.265797,8874,8178,8180
3.274908,8847,8181,8185
3.286414,8822,8178,8182
3.295773,8791,8181,8182
3.306624,8756,8175,8180
3.315743,8705,8175,8177
3.327335,8653,8175,8177
3.33624,8594,8178,8180
3.344815,8527,8175,8182
3.35545,8484,8178,8182
3.364499,8431,8178,8174
3.376131,8382,8181,8180
3.385041,8331,8188,8180
3.396746,8285,8191,8180
3.405721,8241,8199,8180
3.418084,8177,8206,8180
3.427346,8141,8217,8180
3.43369,8088,8222,8185
3.445408,8023,8239,8185
3.454451,7983,8245,8185
3.466212,7937,8260,8185
3.475462,7881,8276,8180
3.486959,7824,8291,8177
3.495869,7793,8304,8185
3.506723,7760,8310,8185
3.515569,7729,8323,8177
3.524552,7679,8336,8185
3.53501,7668,8341,8187
3.544009,7724,8367,8190
3.555162,7600,8372,8180
3.564211,7694,8377,8187
3.575862,7561,8377,8187
3.58474,7635,8392,8180
3.596227,7616,8405,8177
3.604994,7627,8405,8177
3.616114,7581,8410,8185
3.624744,7632,8421,8192
3.633492,7583,8428,8185
3.644252,7611,8423,8185
3.655547,7600,8446,8174
3.664509,7608,8426,8167
3.676048,7621,8428,8180
3.685058,7696,8431,8182
3.69412,7613,8423,8177
3.70541,7682,8441,8192
3.714523,7652,8439,8177
3.726159,7666,8444,8172
3.735207,7663,8423,8174
3.746814,7611,8433,8174
3.755883,7668,8439,8180
3.764366,7649,8433,8177
3.772724,7676,8433,8182
3.784173,7715,8418,8195
3.795689,7679,8418,8185
3.804721,7729,8431,8167
3.81599,7694,8415,8161
3.824513,7710,8423,8182
3.836161,7713,8413,8174
3.844402,7746,8413,8185
3.856049,7674,8415,8174
3.864836,7726,8415,8180
3.873685,7694,8413,8182
3.885326,7682,8408,8174
3.894333,7674,8408,8187
3.905985,7641,8405,8190
3.915048,7702,8410,8185
3.925838,7674,8413,8182
3.934409,7688,8415,8185
3.942953,7729,8410,8190
3.954228,7718,8397,8174
3.963282,7762,8410,8177
3.976961,7735,8415,8174
3.983336,7752,8402,8174
3.994246,7760,8390,8180
4.005853,7799,8405,8182
4.014519,7787,8395,8180
4.023566,7784,8390,8180
4.035291,7771,8387,8187
4.043943,7854,8384,8180
4.055407,7807,8382,8180
4.066956,7881,8372,8177
4.073323,7799,8369,8187
4.082122,7824,8359,8182
4.093725,7838,8369,8185
4.105459,7791,8359,8180
4.114546,7818,8364,8187
4.125982,7851,8369,8177
4.132288,7851,8364,8182
4.146538,7859,8362,8177
4.15557,7878,8357,8185
4.164563,7926,8351,8182
4.173565,7964,8338,8187
4.184281,7972,8328,8185
4.19337,8000,8328,8187
4.204648,8064,8323,8185
4.212787,8109,8308,8177
4.224203,8171,8299,8182
4.235033,8200,8296,8182
4.243462,8244,8283,8187
4.255206,8315,8260,8187
4.26545,8401,8252,8187
4.27373,8511,8232,8190
4.282879,8605,8214,8192
4.293205,8725,8199,8192
4.304114,8841,8181,8190
4.315849,8941,8173,8192
4.324914,9087,8219,8203
4.334066,9141,8178,8187
4.343245,9251,8178,8192
4.35496,9337,8178,8195
4.364041,9412,8175,8195
4.37224,9473,8178,8195
4.381188,9532,8175,8195
4.392439,9577,8175,8192
4.403436,9612,8178,8192
4.411519,9639,8178,8190
4.422819,9666,8178,8192
4.432944,9690,8175,8187
4.443481,9710,8178,8187
4.453665,9726,8175,8187
4.461025,9742,8175,8187
4.474025,9753,8178,8185
4.484379,9765,8175,8187
4.494629,9774,8175,8190
4.504882,9780,8173,8185
4.515102,9788,8175,8187
4.525208,9793,8175,8187
4.535419,9799,8175,8185
4.540586,9801,8175,8187
4.553717,9799,8175,8185
4.564351,9801,8178,8185
4.575027,9804,8178,8185
4.582331,9801,8178,8185
4.594292,9801,8181,8182
4.604532,9801,8181,8185
4.614706,9801,8178,8185
4.624394,9799,8178,8187
4.634206,9799,8178,8185
4.644439,9801,8178,8185
4.654026,9804,8178,8185
4.661985,9804,8178,8185
4.671269,9807,8178,8185
4.682684,9809,8178,8182
4.693886,9807,8181,8185
4.704691,9807,8178,8185
4.714952,9807,8178,8187
4.72389,9804,8178,8185
4.732922,9809,8178,8185
4.744266,9807,8178,8185
4.752214,9812,8181,8185
4.762549,9815,8181,8187
4.775785,9818,8178,8185
4.784858,9820,8178,8185
4.795532,9823,8178,8185
4.80163,9826,8178,8185
4.813916,9828,8178,8185
4.821552,9828,8178,8182
4.834137,9831,8178,8185
4.842628,9831,8181,8185
4.854265,9828,8178,8185
4.865548,9828,8181,8182
4.874623,9826,8178,8182
4.883499,9818,8178,8185
4.89249,9818,8181,8185
4.904094,9812,8178,8185
4.913035,9804,8178,8185
4.924531,9799,8178,8185
4.932866,9791,8178,8185
4.943085,9782,8178,8182
4.951359,9774,8178,8180
4.9654,9765,8178,8182
4.971706,9762,8178,8180
4.982809,9753,8178,8185
4.994005,9748,8178,8185
5.002274,9745,8178,8185
5.01318,9740,8178,8182
5.02401,9740,8178,8182
5.034406,9737,8178,8182
5.042681,9737,8178,8185
5.054062,9732,8178,8187
5.064862,9732,8178,8185
5.075316,9734,8178,8185
5.084038,9729,8178,8185
5.091655,9726,8178,8182
5.101831,9726,8178,8185
5.11288,9724,8181,8185
5.121538,9724,8178,8185
5.132921,9721,8178,8185
5.144253,9724,8178,8185
5.153302,9724,8178,8182
5.16502,9726,8178,8182
5.173732,9724,8178,8185
5.182393,9726,8178,8182
5.191416,9724,8175,8185
5.203053,9729,8178,8185
5.214224,9734,8175,8185
5.223255,9737,8175,8185
5.231877,9737,8175,8185
5.241872,9740,8175,8185
5.252498,9740,8175,8182
5.263319,9740,8175,8185
5.272147,9742,8175,8185
5.283835,9742,8175,8187
5.292529,9748,8178,8185
5.30408,9751,8178,8185
5.312919,9751,8178,8182
5.324608,9751,8178,8185
5.33107,9751,8178,8182
5.345074,9753,8178,8182
5.351569,9753,8181,8185
5.362929,9751,8178,8185
5.372053,9751,8181,8185
5.383675,9745,8178,8185
5.392793,9745,8178,8185
5.404011,9734,8181,8182
5.413071,9732,8178,8180
5.425302,9715,8181,8182
5.431092,9706,8178,8180
5.442334,9695,8178,8182
5.453752,9685,8178,8182
5.462708,9668,8178,8182
5.474362,9659,8178,8182
5.480826,9648,8181,8182
5.492465,9639,8178,8185
5.501532,9631,8178,8185
5.513189,9626,8178,8185
5.522224,9623,8181,8182
5.533496,9618,8178,8182
5.543404,9615,8178,8185
5.551482,9612,8178,8187
5.562765,9612,8181,8185
5.574109,9612,8178,8185
5.583249,9610,8178,8182
5.594631,9610,8178,8182
5.60367,9612,8181,8185
5.612441,9607,8178,8185
5.621486,9610,8178,8185
5.633148,9612,8178,8182
5.641839,9615,8178,8185
5.653496,9615,8178,8185
5.660008,9618,8178,8182
5.671661,9615,8178,8180
5.680711,9620,8178,8185
5.692358,9620,8178,8185
5.701435,9623,8178,8182
5.713134,9620,8175,8180
5.72155,9623,8175,8180
5.733185,9618,8175,8182
5.741471,9618,8178,8182
5.753108,9618,8175,8185
5.764486,9620,8178,8185
5.773539,9618,8175,8182
5.782529,9620,8175,8185
5.791553,9620,8175,8185
5.803212,9626,8175,8182
5.812042,9626,8178,8185
5.820973,9626,8178,8185
5.832609,9631,8178,8185
5.844192,9634,8181,8182
5.850719,9639,8181,8185
5.86217,9639,8178,8185
5.871099,9648,8181,8185
5.882768,9648,8178,8185
5.891761,9651,8178,8185
5.903256,9651,8181,8185
5.912133,9654,8178,8185
5.926482,9657,8178,8182
5.93304,9657,8178,8185
5.941403,9654,8178,8185
5.95047,9657,8178,8185
5.962111,9657,8178,8182
5.971154,9659,8178,8182
5.98224,9659,8178,8185
5.990189,9659,8178,8185
6.00343,9666,8178,8185
6.012473,9668,8178,8182
6.023826,9666,8181,8185
6.030284,9668,8178,8182
6.041935,9668,8181,8182
6.051033,9668,8178,8185
6.061619,9668,8178,8182
6.070664,9668,8178,8185
6.082231,9668,8178,8182
6.090504,9674,8178,8185
6.102117,9671,8178,8185
6.113762,9674,8178,8182
6.120236,9674,8178,8185
6.129166,9671,8178,8185
6.140477,9674,8178,8185
6.151963,9677,8178,8185
6.160554,9674,8178,8182
6.171969,9679,8178,8182
6.180895,9677,8178,8185
6.192148,9685,8178,8185
6.201233,9687,8181,8185
6.212965,9690,8178,8185
6.222002,9693,8178,8182
6.233624,9698,8181,8182
6.24265,9701,8183,8185
6.251722,9704,8181,8182
6.260783,9704,8181,8185
6.272409,9704,8181,8185
6.281351,9706,8181,8185
6.292821,9710,8183,8182
6.301743,9713,8183,8185
6.31315,9710,8181,8182
6.322213,9704,8181,8185
6.330804,9704,8181,8185
6.339849,9706,8181,8185
6.351133,9706,8178,8182
6.362326,9701,8178,8182
6.370957,9698,8178,8182
6.3826,9698,8178,8185
6.391644,9698,8178,8182
6.403315,9693,8181,8187
6.412372,9693,8181,8185
6.421023,9690,8181,8185
6.429047,9690,8178,8182
6.43975,9690,8181,8182
6.453516,9685,8178,8185
6.459999,9685,8178,8185
6.471186,9685,8178,8182
6.482528,9685,8178,8185
6.491572,9682,8175,8182
6.500558,9677,8178,8185
6.5118,9679,8178,8185
6.523115,9679,8181,8182
6.529651,9679,8178,8185
6.540195,9679,8181,8185
6.551736,9679,8175,8185
6.559905,9674,8175,8187
6.571298,9674,8175,8185
6.58003,9674,8175,8185
6.588834,9674,8175,8185
6.602959,9671,8175,8185
6.612013,9666,8175,8185
6.620957,9662,8175,8185
6.629995,9662,8178,8182
6.641667,9657,8175,8182
6.650709,9654,8178,8185
6.662415,9651,8178,8185
6.668582,9651,8178,8187
6.68265,9646,8181,8182
6.691688,9643,8178,8185
6.703218,9643,8178,8182
6.712266,9639,8178,8182
6.72127,9637,8181,8185
6.730207,9634,8178,8182
6.741944,9631,8181,8180
6.750699,9631,8178,8185
6.761827,9626,8178,8185
6.76996,9626,8178,8185
6.779397,9628,8178,8185
6.789058,9623,8178,8185
6.801321,9623,8181,8185
6.810573,9620,8178,8185
6.818821,9620,8178,8185
6.828411,9620,8178,8182
6.839207,9618,8178,8185
6.849815,9612,8178,8182
6.861176,9612,8175,8185
6.872678,9607,8175,8182
6.881681,9610,8175,8185
6.890496,9612,8175,8187
6.899563,9604,8175,8185
6.911229,9601,8175,8185
6.920266,9607,8175,8185
6.929989,9604,8175,8185
6.941655,9607,8175,8185
6.949826,9607,8175,8185
6.960988,9607,8175,8185
6.969224,9601,8175,8185
6.980282,9601,8175,8180
6.98792,9599,8175,8185
6.998824,9596,8175,8182
7.009008,9591,8175,8185
7.019126,9591,8175,8187
7.029434,9593,8175,8182
7.039954,9588,8175,8182
7.049597,9588,8175,8185
7.058032,9588,8175,8185
7.071434,9585,8178,8182
7.081135,9585,8178,8182
7.091647,9588,8178,8182
7.100335,9585,8181,8185
7.111318,9582,8178,8185
7.119528,9585,8178,8185
7.130792,9582,8178,8182
7.139108,9582,8178,8185
7.149949,9582,8181,8182
7.159856,9582,8178,8185
7.169039,9580,8178,8182
7.177296,9580,8178,8187
7.190693,9580,8181,8185
7.19857,9582,8178,8182
7.209268,9577,8181,8182
7.220109,9574,8178,8185
7.229043,9574,8178,8185
7.239682,9570,8181,8185
7.24765,9574,8178,8185
7.258991,9574,8178,8185
7.269037,9570,8178,8182
7.279678,9567,8175,8185
7.288717,9567,8175,8182
7.297678,9564,8175,8185
7.308951,9567,8175,8185
7.320087,9567,8175,8185
7.329191,9567,8175,8182
7.340488,9564,8178,8185
7.349533,9564,8175,8185
7.36068,9570,8175,8182
7.366885,9570,8175,8185
7.38113,9570,8175,8185
7.389869,9567,8175,8185
7.401492,9564,8178,8185
7.410556,9564,8175,8185
7.419247,9564,8175,8185
7.432196,9561,8175,8185
7.441291,9559,8175,8180
7.449747,9559,8175,8185
7.461392,9553,8175,8185
7.472101,9551,8175,8185
7.478571,9548,8175,8185
7.490247,9545,8175,8185
7.499261,9537,8175,8182
7.510925,9537,8175,8185
7.519435,9537,8175,8182
7.528487,9529,8175,8185
7.540126,9524,8175,8185
7.551818,9521,8175,8185
7.560755,9521,8175,8182
7.56915,9521,8175,8182
7.580639,9515,8175,8182
7.591546,9515,8175,8185
7.600582,9513,8178,8182
7.609579,9515,8178,8182
7.61839,9515,8175,8185
7.62985,9515,8175,8182
7.64119,9513,8178,8187
7.647285,9515,8178,8185
7.661167,9513,8178,8185
7.670195,9510,8178,8185
7.681621,9510,8175,8185
7.692023,9513,8178,8182
7.697632,9510,8178,8185
7.708984,9507,8175,8185
7.719969,9507,8178,8185
7.728437,9502,8175,8182
7.736267,9505,8178,8185
7.747832,9497,8175,8182
7.756798,9499,8175,8182
7.770771,9497,8175,8182
7.779755,9497,8175,8185
7.790992,9494,8175,8185
7.800031,9494,8181,8182
7.811497,9490,8178,8185
7.818049,9487,8178,8182
7.829711,9490,8178,8182
7.838706,9494,8181,8185
7.85037,9487,8178,8182
7.858714,9490,8178,8185
7.870018,9487,8181,8182
7.879067,9490,8178,8182
7.890249,9487,8181,8185
7.898446,9487,8178,8182
7.907215,9485,8181,8185
7.92098,9482,8183,8182
7.930053,9485,8181,8185
7.941246,9487,8181,8182
7.947731,9482,8181,8180
7.959119,9478,8181,8185
7.968151,9482,8181,8182
7.979481,9485,8181,8182
7.988499,9478,8181,8182
8.000181,9478,8181,8185
8.009227,9478,8178,8185
8.020746,9478,8178,8182
8.029508,9482,8178,8182
8.03802,9476,8178,8185
8.049733,9473,8178,8185
8.058448,9478,8178,8185
8.067519,9487,8178,8182
8.078568,9482,8178,8185
8.086911,9478,8181,8182
8.097802,9478,8178,8182
8.110923,9478,8178,8182
8.117237,9473,8178,8185
8.128397,9473,8178,8182
8.137015,9470,8178,8185
8.148405,9473,8181,8187
8.15975,9470,8178,8185
8.168512,9465,8178,8182
8.179454,9465,8178,8182
8.18741,9465,8178,8185
8.197816,9465,8178,8185
8.209824,9465,8178,8185
8.219134,9465,8178,8185
8.229842,9465,8178,8182
8.239444,9467,8178,8185
8.250086,9467,8178,8185
8.259077,9470,8178,8180
8.268151,9467,8178,8185
8.279819,9473,8181,8185
8.288885,9470,8178,8185
8.297701,9473,8178,8185
8.309327,9473,8178,8185
8.317792,9476,8178,8185
8.328586,9476,8178,8185
8.337263,9478,8178,8185
8.349205,9482,8178,8182
8.357984,9485,8178,8185
8.369593,9485,8178,8185
8.378594,9485,8178,8180
8.387691,9487,8178,8182
8.399327,9482,8181,8182
8.40818,9482,8178,8185
8.419852,9485,8178,8185
8.426306,9478,8181,8185
8.439188,9482,8178,8182
8.448674,9478,8178,8182
8.456537,9476,8178,8185
8.467783,9470,8178,8182
8.479079,9470,8178,8182
8.487451,9470,8178,8180
8.498268,9467,8181,8182
8.508252,9462,8178,8185
8.516697,9462,8178,8185
8.527739,9457,8181,8185
8.539361,9459,8178,8185
8.5499,9454,8178,8180
8.558926,9451,8178,8185
8.569917,9448,8178,8182
8.578989,9443,8178,8185
8.58788,9440,8178,8187
8.596909,9438,8178,8185
8.608551,9435,8178,8185
8.617594,9432,8178,8182
8.629109,9432,8178,8182
8.637345,9430,8178,8185
8.648561,9424,8178,8182
8.65976,9418,8181,8182
8.668808,9415,8178,8182
8.677848,9415,8178,8182
8.686896,9407,8178,8180
8.698516,9404,8178,8180
8.710286,9401,8178,8185
8.716547,9399,8178,8182
8.728092,9399,8181,8182
8.73713,9396,8178,8185
8.748775,9393,8175,8185
8.757813,9387,8175,8185
8.766313,9391,8175,8180
8.779385,9384,8175,8182
8.788453,9384,8175,8182
8.800085,9381,8175,8185
8.806537,9379,8178,8182
8.818199,9376,8178,8185
8.827235,9376,8175,8182
8.838905,9376,8175,8185
8.84795,9376,8178,8180
8.856958,9371,8178,8182
8.868411,9368,8181,8185
8.879836,9368,8181,8182
8.886294,9365,8178,8180
8.897933,9357,8181,8187
8.906966,9357,8178,8185
8.918489,9354,8178,8182
8.924942,9354,8181,8182
8.94002,9348,8178,8185
8.948568,9343,8178,8185
8.959018,9343,8178,8182
8.967585,9340,8178,8182
8.978689,9340,8178,8185
8.987675,9337,8178,8182
8.999352,9334,8178,8182
9.008395,9334,8178,8185
9.01754,9332,8178,8182
9.026183,9326,8178,8185
9.03766,9321,8178,8185
9.049173,9315,8178,8182
9.055628,9313,8181,8182
9.06924,9307,8181,8185
9.075799,9305,8181,8182
9.089706,9299,8181,8180
9.096169,9293,8181,8185
9.10784,9287,8178,8187
9.11678,9285,8181,8185
9.128464,9282,8183,8180
9.137296,9276,8181,8180
9.149003,9267,8181,8180
9.158055,9262,8181,8180
9.169407,9251,8178,8182
9.178444,9251,8181,8182
9.18745,9243,8178,8182
9.196466,9238,8178,8180
9.208125,9227,8178,8182
9.218437,9227,8178,8182
9.226442,9219,8178,8180
9.237665,9213,8178,8180
9.249223,9213,8178,8182
9.258279,9211,8178,8182
9.269859,9205,8178,8182
9.276353,9195,8178,8185
9.287681,9190,8178,8185
9.296663,9192,8178,8185
9.30831,9179,8178,8185
9.317356,9176,8178,8182
9.328887,9171,8178,8180
9.337668,9160,8178,8182
9.349399,9157,8178,8180
9.355911,9154,8178,8182
9.367541,9149,8181,8180
9.376525,9141,8181,8182
9.387942,9141,8178,8185
9.39699,9135,8178,8185
9.408604,9135,8181,8185
9.417669,9127,8178,8185
9.429219,9116,8178,8187
9.441199,9113,8178,8185
9.444652,9113,8178,8180
9.456015,9101,8178,8182
9.467622,9104,8181,8185
9.478808,9098,8178,8182
9.485262,9096,8181,8185
9.496873,9090,8178,8182
9.505587,9082,8178,8185
9.516618,9082,8178,8182
9.525663,9082,8178,8180
9.537083,9077,8178,8182
9.546124,9069,8181,8187
9.557254,9069,8178,8182
9.568159,9063,8178,8185
9.577209,9050,8178,8182
9.588119,9047,8178,8182
9.597156,9043,8178,8177
9.608812,9030,8178,8180
9.615274,9018,8178,8185
9.626933,9004,8181,8182
9.635992,8991,8178,8180
9.647418,8977,8181,8180
9.655859,8957,8178,8182
9.664912,8938,8178,8185
9.678747,8910,8181,8185
9.687669,8879,8175,8180
9.696682,8855,8175,8182
9.705711,8804,8175,8180
9.717383,8766,8175,8180
9.726348,8710,8178,8182
9.737716,8659,8175,8180
9.746763,8558,8175,8187
9.758419,8522,8178,8182
9.764979,8476,8178,8182
9.77878,8425,8181,8180
9.785144,8387,8183,8182
9.796802,8345,8186,8182
9.804974,8304,8193,8182
9.813958,8271,8199,8182
9.825887,8225,8204,8185
9.834979,8177,8209,8185
9.845418,8139,8219,8180
9.856914,8097,8230,8182
9.865539,8066,8239,8180
9.876398,8020,8247,8180
