Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,9885,8175,8185
0.00370200000000409,9887,8175,8185
0.020702,9890,8175,8187
0.0227399999999989,9893,8175,8187
0.0287560000000013,9893,8175,8190
0.0398180000000039,9893,8175,8187
0.0483060000000037,9890,8175,8185
0.0596490000000003,9890,8178,8185
0.0683739999999986,9887,8178,8185
0.0793749999999989,9885,8178,8185
0.0900669999999977,9887,8178,8185
0.0983650000000011,9885,8178,8185
0.109656999999999,9885,8178,8182
0.118448999999998,9885,8178,8182
0.129626999999999,9885,8178,8182
0.138261,9887,8178,8185
0.147314999999999,9887,8178,8187
0.158926999999998,9890,8178,8185
0.170563000000001,9893,8181,8185
0.179580000000001,9890,8178,8185
0.188465000000001,9893,8178,8185
0.197516,9895,8178,8185
0.208582,9895,8178,8185
0.219619999999999,9895,8178,8185
0.228211000000002,9893,8178,8182
0.237144999999998,9898,8178,8185
0.250457000000004,9895,8178,8185
0.259473,9895,8175,8185
0.270859000000002,9895,8175,8182
0.276477,9898,8175,8185
0.286957999999998,9898,8175,8185
0.297795000000001,9901,8175,8185
0.309207000000001,9898,8175,8185
0.318241999999998,9904,8175,8185
0.329644999999999,9906,8175,8185
0.340295000000005,9906,8175,8185
0.349361000000002,9906,8175,8185
0.357979,9909,8175,8185
0.367027999999998,9906,8178,8187
0.378719000000004,9909,8178,8185
0.387542000000003,9915,8178,8185
0.398513000000001,9921,8178,8182
0.407451000000002,9923,8178,8185
0.419125999999999,9926,8178,8187
0.428164000000002,9929,8178,8185
0.437155000000004,9932,8178,8187
0.448768999999999,9937,8178,8185
0.460096,9940,8178,8187
0.469120000000004,9937,8178,8187
0.478144,9940,8178,8187
0.486761000000001,9940,8178,8187
0.498004999999999,9940,8178,8185
0.507035000000002,9937,8178,8185
0.518224000000004,9937,8178,8185
0.529189000000002,9934,8178,8185
0.538223000000002,9932,8178,8182
0.549889999999998,9932,8178,8182
0.558906,9929,8178,8185
0.570554000000001,9926,8178,8185
0.577013000000001,9923,8181,8185
0.588199000000003,9921,8181,8185
0.597231000000001,9921,8181,8185
0.608873000000003,9915,8181,8182
0.617899000000001,9921,8181,8182
0.629545,9909,8181,8182
0.635553999999999,9906,8181,8182
0.649774999999998,9898,8181,8182
0.658818000000004,9890,8181,8177
0.667478000000003,9882,8181,8185
0.676448000000001,9879,8178,8182
0.687628000000004,9874,8178,8182
0.698861999999998,9871,8178,8182
0.707630000000002,9871,8178,8182
0.718890000000002,9866,8178,8182
0.729829000000002,9863,8178,8180
0.736266999999998,9855,8178,8182
0.746479999999998,9852,8175,8182
0.756610999999999,9852,8178,8185
0.769911999999998,9845,8178,8180
0.776259000000003,9845,8178,8182
0.787859000000005,9845,8178,8185
0.796137000000002,9842,8178,8180
0.809877999999998,9839,8178,8182
0.818959,9842,8178,8185
0.830071000000004,9839,8178,8185
0.836606000000003,9839,8175,8182
0.848227000000001,9845,8178,8182
0.857272000000002,9842,8178,8185
0.868976000000004,9845,8178,8185
0.875433999999998,9845,8178,8185
0.889547999999998,9845,8178,8182
0.898584,9847,8178,8185
0.907553999999998,9847,8178,8185
0.916544999999999,9847,8178,8182
0.928167000000002,9845,8178,8185
0.936774,9847,8178,8187
0.948425,9845,8178,8185
0.956945000000005,9847,8175,8185
0.968513999999999,9842,8178,8185
0.977240999999999,9845,8178,8185
0.988554999999998,9842,8178,8182
1.000094,9839,8178,8185
1.006493,9837,8178,8185
1.018184,9837,8178,8185
1.027271,9831,8178,8185
1.038536,9828,8178,8185
1.047569,9828,8178,8182
