Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
4.252064,9165,8178,8182
4.265456,9163,8181,8185
4.271941,9163,8181,8185
4.28317,9163,8178,8185
4.291479,9163,8181,8185
4.302746,9160,8178,8182
4.314142,9160,8178,8185
4.322796,9160,8181,8182
4.334031,9160,8181,8185
4.344959,9157,8181,8182
4.35401,9157,8181,8182
4.363115,9154,8181,8185
4.372186,9152,8181,8185
4.383385,9152,8178,8180
4.391613,9141,8181,8185
4.403321,9135,8181,8182
4.414413,9133,8178,8182
4.423615,9118,8181,8185
4.431766,9116,8178,8182
4.442445,9118,8181,8182
4.453945,9116,8175,8182
4.464628,9101,8178,8182
4.473649,9085,8175,8182
4.484786,9066,8175,8182
4.491356,9050,8178,8182
4.504745,9038,8178,8180
4.513496,9040,8175,8182
4.524823,9043,8175,8185
4.53123,9043,8175,8185
4.542682,9040,8175,8182
4.551649,9040,8181,8185
4.562792,9047,8175,8182
4.571737,9038,8181,8182
4.583418,9038,8178,8180
4.591667,9038,8181,8182
4.602865,9035,8178,8185
4.611891,9032,8181,8182
4.623342,9032,8178,8182
4.633946,9032,8178,8185
4.642669,9030,8181,8185
4.654273,9032,8178,8185
4.660141,9030,8175,8185
4.674344,9032,8175,8185
4.683176,9038,8175,8182
4.694088,9040,8178,8185
4.702277,9050,8178,8182
4.710881,9055,8175,8182
4.722153,9066,8175,8182
4.73119,9077,8175,8187
4.742839,9085,8175,8182
4.751882,9090,8178,8182
4.763352,9101,8178,8185
4.77234,9109,8178,8185
4.783926,9113,8178,8185
4.790387,9116,8178,8185
4.801462,9122,8178,8185
4.810493,9127,8181,8185
4.824507,9133,8181,8185
4.831036,9138,8178,8182
4.842713,9146,8178,8182
4.851797,9149,8178,8185
4.863322,9149,8178,8182
4.872388,9149,8181,8182
4.884016,9146,8181,8182
4.8931,9144,8181,8185
4.904524,9135,8183,8182
4.910219,9133,8181,8180
4.920498,9122,8181,8182
4.930965,9106,8181,8182
4.941006,9096,8183,8185
4.951886,9093,8181,8182
4.963405,9079,8181,8185
4.972464,9077,8181,8182
4.983761,9069,8178,8185
4.99246,9063,8178,8185
5.000525,9063,8181,8185
5.013243,9058,8178,8185
5.02403,9052,8181,8187
5.033345,9047,8178,8182
5.041429,9040,8178,8182
5.052975,9030,8181,8182
5.062889,9012,8178,8185
5.069868,8983,8181,8185
5.080197,8954,8178,8180
5.091124,8924,8178,8182
5.099256,8891,8178,8182
5.110715,8871,8181,8182
5.121995,8863,8178,8185
5.130717,8863,8181,8182
5.142384,8871,8178,8182
5.151441,8879,8181,8185
5.16312,8889,8181,8185
5.171741,8894,8181,8182
5.183031,8899,8181,8182
5.191734,8902,8178,8185
5.203377,8899,8183,8185
5.209841,8902,8181,8185
5.220966,8899,8178,8182
5.231276,8894,8181,8185
5.242566,8894,8181,8185
5.251661,8897,8181,8182
5.260723,8897,8178,8185
5.272241,8894,8181,8185
5.28128,8894,8181,8182
5.292209,8891,8178,8185
5.300568,8897,8178,8180
5.312354,8891,8178,8185
5.322234,8897,8173,8182
5.33109,8894,8181,8185
5.342729,8897,8175,8182
5.351548,8894,8178,8185
5.363214,8891,8178,8182
5.372284,8897,8178,8182
5.381358,8899,8178,8185
5.390423,8897,8181,8185
5.402091,8897,8181,8185
5.4111,8899,8181,8182
5.42275,8894,8181,8182
5.431821,8894,8181,8182
5.440698,8897,8178,8185
5.452103,8897,8181,8182
5.463285,8897,8178,8182
5.469646,8897,8175,8182
5.480762,8894,8181,8185
5.489804,8891,8181,8185
5.503846,8897,8178,8182
5.51027,8897,8175,8185
5.518586,8897,8181,8185
5.529962,8897,8181,8182
5.54111,8897,8181,8182
5.550131,8897,8181,8182
5.560974,8891,8181,8182
5.572411,8894,8178,8182
5.583171,8894,8181,8182
5.592207,8894,8181,8185
5.601264,8891,8178,8185
5.609502,8891,8183,8182
5.623401,8889,8181,8182
5.632465,8889,8181,8185
5.64163,8885,8181,8182
5.651014,8889,8181,8185
5.65975,8889,8181,8182
5.670744,8891,8181,8185
5.682391,8891,8181,8182
5.691429,8889,8181,8185
5.703073,8891,8181,8185
5.712111,8885,8181,8185
5.721159,8889,8183,8185
5.729294,8889,8178,8182
5.740268,8882,8181,8185
5.750242,8885,8181,8185
5.760897,8885,8178,8185
5.772953,8889,8181,8185
5.781986,8889,8181,8185
5.79066,8894,8178,8182
5.799586,8891,8181,8185
5.810747,8885,8181,8182
5.819861,8885,8181,8182
5.831514,8877,8181,8182
5.840219,8871,8183,8182
5.849293,8858,8181,8185
5.858303,8855,8178,8185
5.869895,8844,8183,8185
5.883156,8839,8183,8182
5.888488,8836,8183,8185
5.89979,8830,8183,8182
5.910994,8836,8183,8182
5.920088,8839,8188,8185
5.93266,8850,8186,8185
5.93909,8847,8188,8180
5.951386,8858,8191,8185
5.960219,8802,8186,8172
5.971825,8653,8196,8198
5.980598,8611,8201,8185
5.992134,8525,8209,8185
6.00079,8479,8219,8182
6.012315,8433,8232,8180
6.018784,8379,8242,8185
6.032112,8312,8257,8190
6.03979,8214,8278,8185
6.050207,8163,8296,8185
6.061687,8074,8320,8182
6.07035,8034,8328,8182
6.081926,7937,8359,8172
6.090412,7926,8387,8180
6.099467,7851,8408,8185
6.110731,7948,8423,8177
6.119768,7832,8439,8185
6.130106,7820,8461,8185
6.14166,7746,8466,8180
6.15066,7771,8482,8182
6.161659,7779,8505,8177
6.170701,7733,8513,8192
6.182341,7746,8510,8187
6.188819,7835,8524,8192
6.200608,7765,8510,8163
6.209661,7848,8524,8182
6.22121,7862,8522,8163
6.230024,7791,8513,8167
6.239124,7809,8533,8167
6.250203,7804,8522,8182
6.261611,7873,8528,8185
6.27003,7827,8500,8177
6.28169,7901,8508,8167
6.290766,7840,8510,8180
6.29956,7824,8538,8190
6.307957,7870,8505,8161
6.319144,7921,8508,8187
6.330791,7909,8503,8190
6.339861,7929,8510,8157
6.351575,7937,8505,8174
6.358221,7921,8495,8161
6.367143,7895,8485,8177
6.380845,7964,8474,8200
6.392373,7998,8472,8174
6.401457,8020,8454,8169
6.410403,8039,8497,8169
6.419441,7978,8449,8177
6.430734,8112,8459,8177
6.438624,8088,8466,8177
6.450236,8085,8469,8177
6.461797,8114,8466,8172
6.470833,8120,8449,8177
6.481273,8047,8433,8185
6.490306,8160,8421,8174
6.498979,8094,8418,8190
6.510551,8192,8415,8174
6.521998,8141,8408,8182
6.528537,8150,8415,8169
6.54021,8188,8426,8187
6.548247,8195,8402,8177
6.55991,8208,8397,8185
6.571612,8268,8387,8174
6.580539,8268,8372,8180
6.589166,8315,8364,8169
6.60087,8361,8354,8177
6.609765,8431,8346,8185
6.621353,8450,8323,8185
6.629983,8581,8308,8187
6.641492,8686,8291,8182
6.650537,8804,8263,8190
6.659631,8905,8242,8190
6.668733,9024,8222,8192
6.68031,9144,8199,8190
6.688218,9273,8181,8200
6.699396,9363,8173,8198
6.710767,9430,8165,8213
6.719851,9620,8186,8200
6.731388,9756,8193,8213
6.737353,9863,8181,8218
6.748606,9954,8178,8216
6.760244,10039,8175,8216
6.769149,10115,8178,8221
6.780048,10174,8175,8226
6.789194,10212,8175,8226
6.800834,10263,8175,8226
6.809904,10295,8178,8223
6.821561,10322,8178,8226
6.82802,10335,8175,8223
6.839526,10354,8175,8221
6.848342,10360,8175,8221
6.860014,10366,8178,8223
6.869046,10369,8181,8226
6.880312,10382,8181,8218
6.889019,10399,8181,8213
6.900256,10422,8178,8208
6.91172,10438,8178,8200
6.918186,10444,8178,8198
6.929855,10452,8178,8195
6.938297,10457,8178,8192
6.949315,10463,8181,8190
6.960725,10466,8181,8190
6.968846,10466,8181,8190
6.97963,10466,8181,8185
6.989301,10466,8178,8187
6.998054,10463,8181,8185
7.008295,10463,8178,8185
7.016545,10457,8181,8185
7.027188,10452,8178,8185
7.038591,10460,8178,8187
7.049464,10460,8178,8187
7.058214,10455,8178,8185
7.068605,10457,8178,8185
7.07857,10457,8178,8187
7.089852,10455,8178,8187
7.100481,10460,8181,8185
7.109526,10460,8181,8187
7.121173,10460,8178,8187
7.129984,10455,8178,8185
7.138598,10457,8178,8185
7.150212,10455,8178,8187
7.158863,10455,8178,8185
7.167905,10452,8181,8187
7.179481,10452,8181,8185
7.188518,10452,8181,8185
7.200149,10452,8178,8182
7.209175,10449,8178,8187
7.218224,10449,8178,8185
7.229255,10447,8178,8185
7.238354,10447,8178,8185
7.249985,10444,8178,8185
7.259021,10441,8178,8185
7.270675,10438,8181,8187
7.279829,10438,8178,8187
7.291488,10436,8178,8185
7.298016,10430,8178,8185
7.309378,10430,8178,8187
7.318417,10425,8178,8187
7.329997,10419,8178,8187
7.33828,10416,8178,8185
7.346862,10410,8181,8185
7.358171,10405,8181,8185
7.367216,10401,8181,8185
7.381253,10396,8181,8185
7.387735,10393,8178,8185
7.399354,10390,8178,8185
7.408108,10385,8178,8185
7.419751,10388,8178,8185
7.428568,10388,8178,8185
7.439802,10388,8178,8185
7.448171,10385,8178,8185
7.459197,10382,8178,8185
7.468126,10382,8178,8185
7.478535,10377,8181,8187
7.489127,10377,8175,8185
7.497991,10371,8175,8187
7.509217,10360,8178,8185
7.52021,10354,8178,8182
7.528608,10349,8175,8185
7.540012,10343,8178,8185
7.548587,10341,8178,8185
7.557137,10333,8175,8185
7.568076,10333,8175,8185
7.578942,10327,8175,8182
7.587292,10330,8178,8185
7.598661,10333,8181,8187
7.609389,10335,8178,8185
7.618484,10333,8178,8185
7.629527,10333,8178,8185
7.63856,10333,8181,8187
7.650185,10333,8178,8187
7.659224,10330,8178,8185
7.669999,10330,8178,8185
7.679316,10333,8178,8185
7.687121,10327,8178,8185
7.698237,10330,8178,8185
7.707289,10330,8181,8185
7.718491,10333,8178,8185
7.727376,10335,8181,8185
7.739054,10335,8178,8187
7.74821,10343,8181,8185
7.759303,10341,8178,8187
7.768401,10341,8178,8182
7.78,10341,8181,8185
7.789054,10338,8178,8185
7.798073,10338,8175,8185
7.806519,10335,8175,8187
7.81805,10327,8175,8185
7.828995,10327,8175,8182
7.837222,10322,8175,8185
7.848836,10319,8175,8187
7.85712,10316,8175,8185
7.86857,10314,8175,8187
7.8775,10314,8175,8182
7.888982,10303,8175,8185
7.898033,10303,8175,8185
7.909696,10298,8181,8185
7.918738,10290,8181,8185
7.930012,10290,8181,8187
7.939295,10293,8178,8185
7.948562,10285,8178,8187
7.957261,10285,8181,8185
7.967886,10287,8181,8187
7.97939,10282,8178,8185
7.988445,10282,8178,8185
7.999638,10279,8178,8182
8.008209,10276,8178,8187
8.019493,10274,8178,8182
8.025761,10271,8181,8185
8.039464,10274,8178,8185
8.04547,10271,8181,8185
8.056976,10271,8178,8185
8.067967,10271,8178,8185
8.079378,10271,8181,8187
8.087893,10276,8178,8185
8.099609,10282,8178,8185
8.106143,10287,8178,8185
8.117836,10293,8175,8187
8.126893,10303,8175,8187
8.138534,10310,8178,8187
8.147611,10319,8175,8185
8.159267,10330,8178,8187
8.168319,10338,8178,8187
8.179883,10351,8175,8187
8.188991,10366,8175,8185
8.197922,10371,8178,8187
8.206946,10380,8175,8187
8.218595,10385,8175,8187
8.227312,10388,8178,8185
8.236341,10396,8175,8187
8.247896,10396,8175,8187
8.256926,10396,8175,8187
8.268519,10401,8175,8187
8.277404,10401,8178,8185
8.289051,10396,8178,8185
8.298087,10393,8178,8185
8.30923,10393,8175,8185
8.319926,10388,8175,8185
8.326419,10388,8181,8182
8.337627,10388,8181,8185
8.34839,10382,8181,8185
8.357322,10382,8178,8180
8.36884,10380,8178,8187
8.377416,10380,8181,8187
8.389065,10380,8181,8187
8.398106,10382,8178,8187
8.40716,10390,8178,8187
8.416241,10401,8178,8187
8.427417,10416,8178,8187
8.436568,10430,8178,8190
8.447654,10441,8178,8185
8.456323,10449,8178,8185
8.467777,10457,8178,8187
8.476765,10468,8178,8187
8.488498,10474,8181,8187
8.497545,10479,8181,8187
8.508465,10484,8178,8185
8.517568,10494,8178,8187
8.529064,10500,8178,8187
8.53552,10505,8178,8187
8.546407,10508,8178,8187
8.55501,10514,8178,8187
8.568802,10514,8178,8187
8.575269,10511,8178,8185
8.589075,10514,8178,8187
8.595543,10511,8178,8182
8.607172,10508,8178,8185
8.616236,10505,8178,8185
8.627432,10500,8178,8185
8.636285,10503,8178,8187
8.647907,10500,8178,8185
8.658746,10500,8181,8185
8.665215,10500,8178,8187
8.676509,10511,8178,8185
8.685187,10514,8178,8185
8.69666,10519,8181,8187
8.708246,10522,8178,8187
8.714698,10527,8178,8185
8.726353,10535,8181,8187
8.735409,10541,8178,8187
8.746726,10547,8178,8187
8.7558,10558,8178,8187
8.766399,10569,8178,8187
8.778047,10577,8178,8187
8.786832,10585,8178,8190
8.795872,10591,8181,8187
8.807069,10594,8178,8185
8.815923,10603,8178,8185
8.827513,10606,8178,8187
8.836555,10611,8178,8185
8.848197,10609,8178,8187
8.857232,10611,8181,8182
8.865882,10614,8178,8185
8.87706,10614,8178,8185
8.885798,10611,8181,8185
8.896923,10609,8178,8187
8.908192,10603,8181,8185
8.91465,10603,8178,8187
8.925851,10603,8178,8185
8.937494,10597,8181,8185
8.948686,10594,8178,8182
8.957549,10585,8178,8187
8.966392,10585,8178,8185
8.975402,10585,8181,8185
8.98881,10580,8178,8187
8.995266,10577,8178,8185
9.006923,10577,8178,8185
9.015329,10577,8178,8187
9.02821,10577,8178,8185
9.036459,10569,8178,8187
9.046736,10566,8181,8185
9.055592,10566,8178,8185
9.066847,10563,8178,8185
9.075861,10563,8178,8187
9.087501,10563,8178,8185
9.096536,10561,8178,8185
9.107257,10563,8178,8182
9.118522,10563,8178,8187
9.127416,10561,8181,8187
9.136482,10561,8181,8185
9.145509,10563,8178,8185
9.157149,10561,8175,8187
9.166017,10561,8175,8185
9.177436,10558,8175,8185
9.186472,10555,8175,8185
9.198117,10550,8175,8185
9.207162,10538,8175,8185
9.21605,10535,8175,8182
9.225059,10524,8175,8182
9.236568,10519,8175,8185
9.245599,10516,8175,8185
9.257154,10508,8175,8187
9.26632,10508,8178,8185
9.277548,10505,8175,8187
9.285747,10505,8178,8182
9.297414,10505,8175,8185
9.305959,10505,8178,8187
9.314733,10503,8175,8182
9.325791,10503,8178,8185
9.336983,10503,8178,8185
9.346027,10500,8178,8187
9.357242,10496,8175,8185
9.366236,10496,8181,8187
9.377442,10500,8181,8185
9.383898,10494,8178,8187
9.397715,10496,8178,8185
9.404252,10494,8178,8187
9.418276,10496,8178,8185
9.427333,10496,8178,8185
9.43642,10490,8178,8185
9.446151,10490,8178,8187
9.455426,10487,8181,8185
9.463998,10482,8178,8185
9.47567,10482,8178,8185
9.487319,10476,8178,8185
9.496367,10474,8178,8185
9.50758,10468,8178,8187
9.514081,10466,8181,8185
9.52578,10460,8178,8185
9.534826,10457,8181,8185
9.546486,10449,8178,8187
9.55708,10444,8181,8185
9.566126,10444,8178,8185
9.57492,10438,8178,8185
9.586559,10433,8178,8185
9.598037,10428,8181,8185
9.604483,10422,8178,8187
9.615999,10419,8178,8185
9.624892,10410,8178,8185
9.63655,10405,8181,8185
9.644712,10401,8178,8187
9.656348,10399,8178,8185
9.667664,10399,8178,8185
9.676707,10393,8178,8185
9.685571,10393,8178,8185
9.694326,10390,8181,8180
9.705973,10388,8181,8185
9.715046,10385,8178,8185
9.726656,10385,8181,8185
9.735715,10380,8178,8185
9.746978,10380,8178,8185
9.756022,10380,8178,8182
9.767734,10377,8178,8185
9.774261,10377,8181,8185
9.785133,10371,8175,8185
9.79409,10369,8175,8182
9.807887,10369,8175,8185
9.814358,10369,8178,8185
9.82603,10369,8175,8187
9.834245,10369,8175,8185
9.845887,10366,8175,8185
9.856439,10369,8175,8185
