Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,10324,8178,8185
0.00308300000000017,10322,8178,8182
0.00725300000000217,10316,8175,8185
0.0226150000000018,10314,8175,8185
0.0290530000000011,10310,8175,8185
0.0305220000000013,10310,8175,8185
0.0412320000000008,10307,8175,8185
0.0512480000000011,10310,8175,8185
0.0590660000000014,10314,8175,8185
0.0691660000000027,10319,8175,8187
0.079739,10319,8175,8187
0.0891890000000011,10322,8175,8187
0.0991220000000013,10322,8178,8187
0.111275000000003,10322,8178,8182
0.119068000000002,10319,8178,8185
0.130209000000001,10310,8181,8190
0.141458,10310,8178,8180
0.150410000000001,10307,8178,8185
0.161983000000003,10303,8178,8185
0.170536000000002,10301,8178,8187
0.182206000000001,10298,8178,8172
0.188245000000002,10314,8178,8185
0.199461000000003,10316,8178,8182
0.210260000000002,10319,8178,8185
0.218855000000001,10327,8178,8185
0.230447000000002,10330,8178,8185
0.239093,10333,8178,8187
0.250748000000002,10330,8178,8185
0.259011000000001,10330,8178,8185
0.270411000000003,10324,8178,8187
0.281230000000001,10327,8178,8187
0.290282000000001,10330,8178,8185
0.301654000000003,10324,8178,8185
0.310696,10319,8175,8182
0.319629000000003,10314,8175,8185
0.328765000000001,10314,8178,8185
0.340485000000001,10310,8175,8185
0.349534000000002,10314,8178,8185
0.358636000000001,10316,8175,8182
0.370264000000002,10314,8175,8180
0.381878,10314,8175,8185
0.388344,10316,8175,8185
0.400749000000001,10316,8175,8185
0.407931000000001,10319,8175,8185
0.419238,10319,8175,8185
0.428171000000003,10322,8178,8185
0.439915000000003,10324,8175,8185
0.448979000000001,10330,8175,8187
0.460585000000002,10335,8175,8180
0.469062000000001,10338,8175,8185
0.480610000000002,10341,8175,8185
0.489677,10346,8175,8185
0.498773,10349,8175,8185
0.510056000000002,10351,8175,8185
0.518217,10354,8175,8187
0.52984,10354,8175,8185
0.540648000000001,10354,8175,8185
0.549191,10351,8175,8182
0.560557000000003,10346,8175,8185
0.569142000000003,10343,8175,8182
0.578229,10341,8175,8185
0.591398000000002,10338,8175,8185
0.597858000000002,10341,8175,8182
0.609542000000001,10341,8175,8182
0.618247,10338,8175,8185
0.629989000000002,10341,8181,8187
0.638920000000002,10338,8178,8182
0.649678000000002,10341,8178,8187
0.658303,10341,8178,8185
0.668571,10338,8178,8185
0.680193000000003,10335,8178,8187
0.691637,10335,8181,8185
0.698113000000003,10343,8178,8185
0.709846000000002,10335,8178,8182
0.718471000000001,10327,8178,8185
0.730198000000001,10319,8175,8187
0.739182000000003,10322,8175,8182
0.750882000000001,10319,8175,8185
0.759973000000002,10319,8175,8185
0.771421,10314,8175,8185
0.777889000000002,10303,8173,8182
0.789577000000001,10301,8175,8185
0.798653000000002,10298,8175,8185
0.809473000000001,10290,8175,8185
0.819180000000003,10279,8175,8185
0.826381000000001,10279,8175,8185
0.837278000000001,10271,8178,8185
0.848094,10268,8178,8185
0.859701000000001,10260,8178,8182
0.868765,10252,8181,8185
0.880341000000001,10244,8178,8185
0.888861000000002,10233,8178,8185
0.902849,10218,8181,8185
0.909477000000003,10209,8178,8182
0.918636000000003,10190,8178,8182
0.930302000000001,10170,8178,8185
0.938342000000002,10154,8175,8185
0.949536000000002,10146,8175,8182
0.958167000000003,10138,8175,8185
0.966172,10133,8175,8185
0.980317000000003,10126,8175,8187
0.989380000000001,10133,8175,8187
0.998515000000001,10133,8178,8185
1.007577,10138,8175,8185
1.018848,10141,8175,8185
1.027911,10133,8175,8185
1.039503,10133,8175,8187
1.048291,10133,8178,8185
1.059543,10133,8178,8185
1.068337,10126,8181,8185
1.080098,10126,8178,8185
1.08896,10130,8178,8185
1.100616,10126,8178,8185
1.109138,10118,8178,8185
