Time [s],Gauge Pressure,Inspiratory differenrtial pressure,Expiratory differenrtial pressure
0,7978,8247,8182
0.0241239999999934,8000,8250,8180
0.0293089999999978,7986,8250,8182
0.0303909999999945,7970,8252,8177
0.0352499999999978,7986,8250,8180
0.0439109999999943,7983,8255,8180
0.0526879999999963,7967,8255,8180
0.0638149999999982,7975,8252,8180
0.0720219999999969,7953,8252,8180
0.0836469999999991,7948,8252,8180
0.0952859999999944,7959,8255,8182
0.101752999999995,7961,8255,8177
0.114720999999996,7945,8257,8174
0.121842999999998,7953,8255,8182
0.132404999999999,7967,8252,8177
0.143172,7964,8260,8177
0.152145999999995,7961,8257,8177
0.163656999999994,7975,8255,8177
0.172370999999998,7951,8252,8182
0.184070999999996,7967,8250,8182
0.193096999999995,7988,8255,8177
0.204530999999996,7970,8250,8185
0.213916999999995,7956,8247,8182
0.224691999999997,7975,8252,8180
0.233547999999999,7970,8250,8182
0.242331,7964,8252,8177
0.251369999999994,7964,8257,8180
0.262551999999999,7959,8255,8177
0.271189,7961,8250,8180
0.282841999999995,7948,8263,8177
0.293712999999997,7970,8257,8182
0.302498,7940,8260,8174
0.314400999999997,7951,8257,8182
0.323363999999998,7953,8265,8174
0.332198999999996,7959,8260,8180
0.343487999999994,7953,8260,8182
0.352436999999995,7970,8257,8180
0.364142999999999,7983,8260,8180
0.370594999999994,7980,8257,8177
0.384811999999997,7988,8260,8187
0.390495999999999,7988,8255,8180
0.402131999999995,7983,8255,8177
0.413437999999999,7986,8252,8180
0.422020999999994,8007,8255,8174
0.432933999999996,8028,8250,8177
0.444241999999996,7995,8250,8180
0.450717999999995,8037,8252,8177
0.463960999999998,8039,8247,8177
0.472970999999994,8028,8247,8180
0.484792999999996,8050,8245,8177
0.493850999999999,8061,8250,8180
0.502916999999997,8061,8247,8180
0.511964999999996,8058,8247,8180
0.523607999999996,8088,8250,8174
0.532053999999995,8069,8245,8174
0.543482999999995,8074,8247,8177
0.552582999999998,8092,8245,8174
0.564294999999994,8088,8242,8177
0.573360999999998,8103,8242,8182
0.582241999999994,8117,8239,8180
0.591276999999998,8106,8239,8182
0.602978999999998,8125,8237,8180
0.612030999999995,8112,8232,8177
0.622706999999998,8141,8227,8177
0.632800999999994,8141,8230,8180
0.643958999999995,8147,8227,8182
0.652684999999998,8147,8230,8180
0.663812,8160,8224,8177
0.672305999999999,8163,8222,8182
0.683513999999995,8166,8227,8180
0.692259,8168,8222,8180
0.702724999999994,8166,8230,8180
0.710642999999997,8174,8227,8180
0.721298999999995,8179,8227,8180
0.729865999999994,8206,8227,8185
0.743129999999994,8219,8224,8182
0.749627999999994,8238,8222,8187
0.761266999999997,8268,8222,8187
0.772934999999997,8296,8217,8192
0.783896999999996,8334,8214,8192
0.790374,8369,8212,8198
0.801519999999996,8414,8206,8200
0.810541999999998,8458,8199,8208
0.824365999999998,8503,8191,8213
0.830841999999997,8538,8186,8221
0.842067999999998,8576,8183,8226
0.850434999999997,8597,8181,8235
0.864200999999994,8619,8181,8238
0.873211999999995,8639,8175,8251
0.882284999999996,8644,8181,8248
0.891453999999996,8661,8178,8251
0.902781999999995,8675,8181,8256
0.911721999999997,8697,8175,8264
0.923183999999999,8707,8178,8269
0.93215,8718,8178,8264
0.941168999999995,8710,8178,8261
0.952154999999998,8721,8178,8277
0.963647999999999,8725,8175,8282
0.970134999999999,8725,8175,8279
0.981811999999998,8725,8181,8277
